Entity,Year,Biofuels Production - Kboed - Total,Biofuels Production - Kboed - Biogasoline,Biofuels Production - Kboed - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - PJ - Biogasoline,Biofuels Production - PJ - Biodiesel,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Production - EJ,Coal Production - Tonnes,Electricity Generation ,Gas - Prices ,Gas - Proved reserves,Gas - Proved reserves history ,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Hydro Consumption - EJ,Hydro Generation - TWh,Nuclear Consumption - EJ,Nuclear Generation - TWh,Oil - Proved reserves,Oil - Proved reserves history,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Tonnes,Primary Energy Consumption,Renewables Power - EJ,Renewables Power - Twh,Solar Capacity,Solar Consumption - EJ,Solar Generation - TWh,Wind Capacity,Wind Consumption - EJ,Wind Generation -TWh,Cobalt and Lithium - Prices - Cobalt,Cobalt and Lithium - Prices - Lithium Carbonate,Cobalt Production-Reserves - Production,Cobalt Production-Reserves - Reserves,Elec Gen by fuel - Oil,Elec Gen by fuel - Natural Gas,Elec Gen by fuel - Coal,Elec Gen by fuel - Nuclear energy,Elec Gen by fuel - Hydro electric,Elec Gen by fuel - Renewables,Elec Gen by fuel - Other #,Elec Gen by fuel - Total,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Elec Gen from Other,Graphite Production-Reserves,Lithium Production-Reserves,Oil - Crude prices since 1861,Oil Consumption - EJ,Primary Energy - Cons by fuel - Oil,Primary Energy - Cons by fuel - Natural Gas,Primary Energy - Cons by fuel - Coal,Primary Energy - Cons by fuel - Nuclear energy,Primary Energy - Cons by fuel - Hydro electric,Primary Energy - Cons by fuel - Renewables,Primary Energy - Cons by fuel - Total,Primary Energy - Cons capita,Rare Earth Production-Reserves,Renewables Generation by source - Wind,Renewables Generation by source - Solar,Renewables Generation by source - Other renewables+,Renewables Generation by source - Total,Biofuels Consumption - Kboed - Total,Biofuels Consumption - Kboed - Biogasoline,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - PJ - Biogasoline,Biofuels Consumption - PJ - Biodiesel,Total Liquids - Consumption,Renewables Consumption - EJ
Finland,1977,,,,,,,52.49997141,,,,,0.131115,,,,,,,0.084803566,0.8765,0.031554,,,,0,0,,0.121818182,12.18181818,0.026421053,2.642105263,,,,301,,244.5709863,12.507,,,0.844564117,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.533655883,,,,,,,,177.9180008,,,,,,,,,,,,244.5709863,0
Finland,1978,,,,,,,55.48572846,,,,,0.176739,,,,,,,0.092334136,0.954333333,0.034356,,,,0,0,,0.097989899,9.798989899,0.032410526,3.241052632,,,,301,,246.7836164,12.545,,,0.87829738,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.536801955,,,,,,,,184.5838854,,,,,,,,,,,,246.7836164,0
Finland,1979,,,,,,,57.40915695,,,,,0.170327,,,,,,,0.092006252,0.950944444,0.034234,,,,0,0,,0.108707071,10.87070707,0.066947368,6.694736842,,,,301,,260.6389863,13.302,,,0.948593616,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.568378177,,,,,,,,198.8106941,,,,,,,,,,,,260.6389863,0
Finland,1980,,,,,,,57.46554716,,,,,0.193277,,,,,,,0.08631401,0.894555556,0.032204,,,,0,0,,0.102171717,10.21717172,0.069736842,6.973684211,,,250.2179815,300,,251.4652186,12.794,,,0.944694478,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.547304919,,,,,,,,197.2944333,,,,,,,,,,,,251.4652186,0
Finland,1981,,,,,,,48.49437435,,,,,0.118779,,,,,,,0.068868967,0.711805556,0.025625,,,,0,0,,0.136545455,13.65454545,0.145631579,14.56315789,,,222.5313294,301,,241.4735342,12.251,,,0.950087974,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.523506941,,,,,,,,197.5314133,,,,,,,,,,,,241.4735342,0
Finland,1982,,,,,,,46.96499222,,,,,0.131747,,,,,,,0.065049931,0.672333333,0.024204,,,,0,0,,0.130888889,13.08888889,0.166589474,16.65894737,,,189.6787112,249,,224.3267671,11.314,,,0.93798964,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.484560277,,,,,,,,193.9958329,,,,,,,,,,,,224.3267671,0
Finland,1983,,,,,,,45.49429888,,,,,0.143103,,,,,,,0.063085318,0.652027778,0.023473,,,,0,0,,0.135808081,13.58080808,0.175968421,17.59684211,,,205.2822529,241,,209.2346027,10.504,,,0.928373249,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.450020747,,,,,,,,190.9380087,,,,,,,,,,,,209.2346027,0
Finland,1984,,,,,,,48.25030027,,,,,0.164818,,,,,,,0.072055205,0.746777778,0.026884,,,,0,0,,0.132474747,13.24747475,0.187357895,18.73578947,,,207.0377526,240,,211.6359836,10.648,,,0.96784828,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.456313638,,,,,,,,197.9969875,,,,,,,,,,,,211.6359836,0
Finland,1985,,,,,,,53.35433102,,,,,0.208893,,,49.394,,,,0.091678369,0.947555556,0.034112,,,,0,0,,0.123343434,12.33434343,0.189263158,18.92631579,,,202.5228995,241,,214.7459178,10.754,,,1.016640274,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.461028682,,,,,,,,207.003611,,,,,,,,,,,,214.7459178,0
Finland,1986,,,,,,,53.18791956,,,,,0.190999,,,48.948,,,,0.110996618,1.147222222,0.0413,,,,0,0,,0.12389899,12.38989899,0.189452632,18.94526316,,,182.0179375,241,,225.1177534,11.25,,,1.02842808,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.482777459,,,,,,,,208.5916313,,,,,,,,,,,,225.1177534,0
Finland,1987,,,,,,,56.01066707,,,,,0.213937,,,53.016,,,,0.146795043,1.517222222,0.05462,,,,0,0,,0.137959596,13.7959596,0.195094737,19.50947368,,,196.7107518,241,,225.9098356,11.184,,,1.082383229,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.480771896,,,,,,,,218.8238378,,,,,,,,,,,,225.9098356,0
Finland,1988,,,,,,,55.25838793,,,,,0.2142,,,53.491,,,,0.157468659,1.632,0.058752,,,,0,0,,0.133626263,13.36262626,0.194178947,19.41789474,,,187.8695623,240,,225.1445902,11.033,,,1.075514158,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.474756948,,,,,,,,216.7895846,,,,,,,,,,,,225.1445902,0
Finland,1989,,,,,,,55.66428504,,,,,0.209543,,,53.359,,,,0.20705035,2.14,0.07704,,,,0,0,,0.13030303,13.03030303,0.189578947,18.95789474,,,169.0156621,201,,225.711589,11.011,,,1.080525473,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.474060495,,,,,,,,217.0986247,,,,,,,,,,,,225.711589,0
Finland,1990,0,,,0,,,57.76940367,,,,,0.220635,,,54.27680272,,,,0.243913052,2.521,0.090756,,,,0.05156,5.156,,0.108606061,10.86060606,0.190821053,19.08210526,,,190.5044508,201,,234.4486982,11.35616995,,,1.15114607,0.051565,5.1565,,0.000005,0.0005,,0,0,,,,,,,,,,,,,,,,,,,,0.488762957,,,,,,,,230.403399,,,,,,0,,,0,,,234.4486982,0.051565
Finland,1991,0,,,0,,,56.92097506,,,,,0.220362,,,57.97940691,,,,0.257071392,2.657,0.095652,,,,0.04999,4.999,,0.131979798,13.1979798,0.193757895,19.37578947,,,193.959371,201,,232.5760289,11.23619176,,,1.174536499,0.050001,5.0001,,0.000005,0.0005,,0.000006,0.0006,,,,,,,,,,,,,,,,,,,,0.482783806,,,,,,,,234.0117834,,,,,,0,,,0,,,232.5760289,0.050001
Finland,1992,0,,,0,,,54.72593172,,,,,0.200569,,,57.63529982,,,,0.266210803,2.759,0.099324,,,,0.0495,4.95,,0.151080808,15.10808081,0.191263158,19.12631579,,,169.9612507,200,,228.5649984,11.07935759,,,1.16774456,0.04953,4.953,,0.000006,0.0006,,0.000024,0.0024,,,,,,,,,,,,,,,,,,,,0.475977594,,,,,,,,231.4690239,,,,,,0,,,0,,,228.5649984,0.04953
Finland,1993,0,,,0,,,56.63926884,,,,,0.22928,,,60.98231106,,,,0.275841377,2.851,0.102636,,,,0.05958,5.958,,0.134737374,13.47373737,0.197894737,19.78947368,,,166.0073096,201,,220.3038342,10.67671644,,,1.181670184,0.059631,5.9631,,0.000007,0.0007,,0.000044,0.0044,,,,,,,,,,,,,,,,,,,,0.457491074,,,,,,,,232.9891514,,,,,,0,,,0,,,220.3038342,0.059631
Finland,1994,0,,,0,,,63.13424168,,,,,0.279203,,,65.53552633,,,,0.304480117,3.147,0.113292,,,,0.06465,6.465,,0.11779798,11.77979798,0.192926316,19.29263158,,,178.2538118,241,,229.5891281,11.13441082,,,1.243256867,0.06473,6.473,,0.000008,0.0008,,0.000072,0.0072,,,,,,,,,,,,,,,,,,,,0.475307572,,,,,,,,243.9150314,,,,,,0,,,0,,,229.5891281,0.06473
Finland,1995,0,,,0,,,58.87843086,,,,,0.246978,,,64.41392651,,,,0.31618717,3.268,0.117648,,,,0.06608,6.608,,0.129170707,12.91707071,0.190821053,19.08210526,,,186.08183,241,,209.2552601,10.08320234,,,1.184076683,0.066196,6.6196,,0.000008,0.0008,,0.000108,0.0108,,,,,,,,,,,,,,,,,,,,0.433262923,,,,,,,,231.3096126,,,,,,0,,,0,,,209.2552601,0.066196
Finland,1996,0,,,0,,,65.08109237,,,,,0.294289,,,69.09025026,,,,0.32988762,3.418944444,0.123082,,,,0.05889,5.889,,0.118219192,11.82191919,0.196621053,19.66210526,,,192.491628,250,,216.5380216,10.47624188,,,1.241024386,0.05901,5.901,,0.00001,0.001,,0.00011,0.011,,,,,,,,,,,,,,,,,,,,0.449803142,,,,,,,,241.5861888,,,,,,0,,,0,,,216.5380216,0.05901
Finland,1997,0,,,0,,,63.17895356,,,,,0.278741,,,69.14546802,,,,0.325459284,3.363833333,0.121098,,,,0.07891,7.891,,0.119140404,11.9140404,0.211063158,21.10631579,,,178.5288976,251,,214.1611236,10.34601061,,,1.253363377,0.079088,7.9088,,0.000012,0.0012,12,0.000166,0.0166,,,,,,,,,,,,,,,,,,,,0.444232815,,,,,,,,243.2893308,,,,,,0,,,0,,,214.1611236,0.079088
Finland,1998,0,,,0,,,60.65140242,,,,,0.22874,,,70.43595428,,,,0.372849196,3.853638889,0.138731,,,,0.09333,9.333,,0.149258586,14.92585859,0.2208,22.08,,,226.4104658,261,,225.6839244,10.84625439,,,1.297021625,0.093573,9.3573,,0.000013,0.0013,18,0.00023,0.023,,,,,,,,,,,,,,,,,,,,0.465919039,,,,,,,,251.1545996,,,,,,0,,,0,,,225.6839244,0.093573
Finland,1999,0,,,0,,,60.26453664,,,,,0.221636,,,69.40708052,,,,0.373271145,3.858,0.138888,,,,0.08363,8.363,,0.126734343,12.67343434,0.232210526,23.22105263,,,223.0229214,261,,227.5928325,10.93055691,,,1.273406204,0.084134,8.4134,,0.000014,0.0014,39,0.00049,0.049,,,,,,,,,,,,,,,,,,,,0.469803334,,,,,,,,246.0250464,,,,,,0,,,0,,,227.5928325,0.084134
Finland,2000,0,,,0,,,59.66608559,,,,,0.209978,,,70.47378245,,,,0.380259795,3.941,0.141876,,,,0.085885263,8.588526316,,0.145987879,14.59878788,0.227105263,22.71052632,,,213.9571124,261,,225.4740083,10.95102939,,,1.282291377,0.086667263,8.666726316,,0.000016,0.0016,38,0.000766,0.0766,,,,,,,,,,,,,,,,,,,,0.470676971,,,,,,,,247.1671151,,,,,,0,,,0,,,225.4740083,0.086667263
Finland,2001,0,,,0,,,64.51872808,,,,,0.253761,,,74.81195199,,,,0.41371369,4.276,0.153936,,,,0.081584662,8.211789474,,0.13064209,13.14959596,0.22854728,23.00410526,,,198.876094,261,,221.7529145,10.70792222,,,1.310933555,0.082293032,8.283089474,,1.68896E-05,0.0017,39,0.000691481,0.0696,,,,,,,,,,,,,,,,,,,,0.461754154,,,,,,,,252.0795802,,,,,,0,,,0,,,221.7529145,0.082293032
Finland,2002,0,,,0,,,67.77818788,,,,,0.275728,,,75.371793,,,,0.410811115,4.246,0.152856,,,,0.08817164,8.932421053,,0.105919472,10.73040404,0.222302506,22.52084211,,,222.7350633,261,,227.7571891,11.15737034,,,1.324029548,0.088812266,8.997321053,,1.87548E-05,0.0019,43,0.000621871,0.063,,,,,,,,,,,,,,,,,,,,0.478383003,,,,,,,,253.9681735,,,,,,0.01267092,,,0.028301174,,,227.7788886,0.088840567
Finland,2003,0,,,0,,,76.13641546,,,,,0.344133,,,84.74040092,,,,0.45473675,4.7,0.1692,,,,0.091133077,9.292,,0.093668415,9.550505051,0.225369413,22.97884211,,,221.0149633,261,,237.5225081,11.5170844,,,1.420099161,0.092055,9.386,,2.05962E-05,0.0021,52,0.000901327,0.0919,,,,,,,,,,,,,,,,,,,,0.495503526,,,,,,,,271.6798092,,,,,,0.076025519,,,0.169807044,,,237.6527053,0.092224807
Finland,2004,0,,,0,,,69.94604458,,,,,0.309166,,,86.285214,,,,0.436898338,4.528,0.163008,,,,0.101067194,10.37094737,,0.146325014,15.01505051,0.223769809,22.962,,,220.0127338,260,,223.3444315,10.73290378,,,1.406980435,0.102262933,10.49364737,,2.33885E-05,0.0024,82,0.00117235,0.1203,,,,,,,,,,,,,,,,,,,,0.46225057,,,,,,,,268.3963116,,,,,,0.088454099,,,0.198108218,,,223.4959131,0.102461041
Finland,2005,0,,,0,,,59.35111474,,,,,0.198608,,,70.83803269,,,,0.400845607,4.143,0.149148,,,,0.091794903,9.479473684,,0.131344074,13.56363636,0.227882338,23.53294737,,,200.4567031,261.0684932,,231.5902225,11.14263668,,,1.278782018,0.093449821,9.650373684,,2.51772E-05,0.0026,82,0.001629741,0.1683,,,,,,,,,,,,,,,,,,,,0.478349785,,,,,,,,243.1637783,,,,,,0,,,0,,,231.5902225,0.093449821
Finland,2006,0,,,0,,,69.56271956,,,,,0.310154,,,82.66136594,,,,0.42842007,4.428,0.159408,,,,0.10350721,10.75663158,,0.109960549,11.42727273,0.222876584,23.16168421,,,208.3360113,261.0684932,,224.7034401,10.7300883,,,1.369258842,0.105009304,10.91273158,,3.2717E-05,0.0034,86,0.001469377,0.1527,,,,,,,,,,,,,,,,,,,,0.461822091,,,,,,,,259.4526645,,,,,,0.01267674,,,0.028314173,,,224.7251496,0.105037618
Finland,2007,0.689479323,,,1.539988776,,,67.45669872,,,,,0.292871,,,81.68146384,,,,0.39629824,4.096,0.147456,,,,0.0949365,9.928,,0.135136477,14.13191919,0.226492342,23.68547368,,,217.7791197,261.0684932,,226.9919971,10.85852533,,,1.365730879,0.096774413,10.1202,,3.63375E-05,0.0038,110,0.001801575,0.1884,,,,,,,,,,,,,,,,,,,,0.46694406,,,,,,,,257.7949506,,,,,,0.025335188,,,0.056587491,,,227.0353848,0.096831
Finland,2008,1.574410869,,,3.526164828,,,60.00177231,,,,,0.223357,,,77.80262833,,,,0.404097728,4.188055556,0.15077,,,,0.098749271,10.39126316,,0.162315923,17.08030303,0.220569081,23.21021053,,,222.2429218,261.0684932,,222.1998602,10.59327342,,,1.317473297,0.101261892,10.65566316,,3.70621E-05,0.0039,143,0.002475559,0.2605,,,,,,,,,,,,,,,,,,,,0.455962405,,,,,,,,247.6708685,,,,,,1.445298204,,,3.236994735,,,224.576279,0.104498887
Finland,2009,4.333117552,,,9.678248748,,,57.43811382,,,,,0.224963,,,72.5470528,,,,0.361660845,3.738,0.134568,,,,0.082578246,8.743578947,,0.119944444,12.7,0.224686316,23.79031579,,,219.6991781,261.0684932,,209.2558573,9.939313616,,,1.222608791,0.08523119,9.024478947,,4.06111E-05,0.0043,147,0.002612333,0.2766,,,,,,,,,,,,,,,,,,,,0.427832734,,,,,,,,228.8558433,,,,,,2.410108754,,,5.383106216,,,212.87931,0.090614296
Finland,2010,5.634771736,,,12.58556267,,,65.5382676,,,,,0.28413,,,81.05219538,,,,0.399587825,4.13,0.14868,,,,0.10306578,10.98021053,,0.120820413,12.87171717,0.216274911,23.04105263,,,211.0839178,261.0684932,,219.2192384,10.42305566,,,1.329618776,0.105872344,11.27921053,,4.41166E-05,0.0047,197,0.002762448,0.2943,,,,,,,,,,,,,,,,,,,,0.448479799,,,,,,,,247.7958069,,,,,,2.400349726,,,5.361308907,,,222.7899812,0.111233653
Finland,2011,3.888335719,,,8.684804844,,,57.7121516,,,,,0.230823,,,73.6985886,,,,0.34947003,3.612,0.130032,,,,0.104327734,11.18284211,,0.115704601,12.40232323,0.218653498,23.43736842,,,225.1615342,261.0684932,,208.5032036,9.884193667,,,1.237690304,0.108868289,11.66954211,,4.94451E-05,0.0053,199,0.00449111,0.4814,,,,,,,,,,,,,,,,,,,,0.425668314,,,,,,,,229.62561,,,,,,3.555143518,,,7.940602322,,,213.6376131,0.116808891
Finland,2012,4.923723656,,,11.02752878,,,51.51431737,,,,,0.189006,,,70.47964794,,,,0.308231391,3.1945,0.115002,,,,0.102938986,11.10126316,,0.156108705,16.83525253,0.215349818,23.224,,,215.4138798,261.0684932,,199.8829499,9.437831403,,,1.198196777,0.107575349,11.60126316,,5.28545E-05,0.0057,257,0.004583509,0.4943,,,,,,,,,,,,,,,,,,,,0.407257821,,,,,,,,221.2830829,,,,,,3.525999195,,,7.897083658,,,205.0149328,0.115472433
Finland,2013,6.18825594,,,13.8217991,,,52.57397331,,,,,0.208949,,,71.39932504,,,,0.287419426,2.970666667,0.106944,,,,0.110073653,11.94263158,,0.117979628,12.80040404,0.219977521,23.86684211,,,226.8484384,261.0684932,,215.0246964,9.82727215,,,1.205864579,0.117264653,12.72283158,,5.99096E-05,0.0065,447,0.00713109,0.7737,,,,,,,,,,,,,,,,,,,,0.426069396,,,,,,,,221.70769,,,,,,3.886355439,,,8.680381782,,,220.3123553,0.125945034
Finland,2014,6.879647255,,,15.36605842,,,48.05996051,,,,,0.187289,,,68.21999621,,,,0.256939701,2.655638889,0.095603,,,,0.107258159,11.70726316,,0.122527708,13.37393939,0.218395084,23.83789474,,,225.342274,261.0684932,,203.7822907,9.262732408,,,1.161523787,0.117475261,12.82246316,,7.32934E-05,0.008,627,0.010143808,1.1072,,,,,,,,,,,,,,,,,,,,0.401902837,,,,,,,,212.6783719,,,,,,8.207056384,,,18.33089738,,,214.1565092,0.135806159
Finland,2015,8.100904048,,,18.09380048,,,45.15246797,,,,,0.159858,,,68.79901496,,,,0.221356282,2.287861111,0.082363,,,,0.103074643,11.318,,0.152560281,16.75171717,0.214027444,23.50105263,,,196.966137,261.0684932,,201.9871123,9.223448644,,,1.151836741,0.124373518,13.6567,,0.000102911,0.0113,1005,0.021195964,2.3274,,,,,,,,,,,,,,,,,,,,0.400347597,,,,,,,,210.14593,,,,,,8.196312809,,,18.30690103,,,212.2799353,0.142680419
Finland,2016,2.044186164,,,4.578307668,,,48.57921464,,,,,0.182831,,,68.81480395,,,,0.19348286,2.00525,0.072189,,,,0.103409131,11.42231579,,0.142970091,15.79212121,0.212323594,23.45273684,,,225.7880328,261.0684932,,216.6020069,9.977005578,,,1.180491482,0.131384593,14.51241579,,0.000200077,0.0221,1565,0.027775385,3.068,,,,,,,,,,,,,,,,,,,,0.432049911,,,,,,,,214.7240621,,,,,,3.010839023,,,6.743293553,,,220.8158513,0.138127886
Finland,2017,5.80756333,,,12.97150189,,,45.49242736,,,,,0.167502,,,67.08501694,,,,0.177341957,1.832944444,0.065986,,,,0.1011735,11.2415,,0.13282,14.75777778,0.204385263,22.70947368,,,225.8443288,261.0684932,,206.8579904,9.504592983,,,1.141966264,0.1447668,16.0852,,0.0004365,0.0485,2044,0.0431568,4.7952,,,,,,,,,,,,,,,,,,,,0.411783817,,,,,,,,207.2018119,,,,,,6.591463402,,,14.72238444,,,215.4463609,0.159489184
Finland,2018,5.271699445,,,11.77462138,,,46.79463153,,,,,0.175473,,,70.1754979,,,,0.203217876,2.100388889,0.075614,,,,0.109016526,12.1842,,0.117545158,13.1374,0.195775579,21.8808,,,232.672274,261.0684932,,206.5584536,9.343901966,,,1.147113717,0.162064579,18.1131,,0.000807053,0.0902,2041,0.052241,5.8387,,,,,,,,,,,,,,,,,,,,0.406608882,0.406608882,0.075614,0.175473,0.195775579,0.117545158,0.176097098,1.147113717,207.7131845,,5.8387,0.0902,12.1842,18.1131,6.282598931,,,14.0325192,,,214.8338645,0.176097098
Finland,2019,5.527416209,,,12.34577838,,,42.97655512,,,,,0.146333,,,68.69391536,,,,0.195526052,2.020888889,0.072752,,,,0.108710856,12.195,,0.109524739,12.2863,0.204371061,22.926,,,239.7813699,261.0684932,,192.6124126,8.936256736,,,1.097685596,0.163654633,18.3585,,0.001587651,0.1781,2281.55,0.053356126,5.9854,,,,,,,,,,,,,,,,,,,,0.387207217,0.387207217,0.072752,0.146333,0.204371061,0.109524739,0.177497579,1.097685596,198.4190251,,5.9854,0.1781,12.195,18.3585,6.197723503,,,13.84294541,,,200.8195548,0.177497579
France,1965,,,,,,,329.4451381,,,,,1.732087585,,,,,,,0.48421719,5.004699521,0.180169183,,,,0,0,,0.468810922,46.8810922,0.00897,0.897,,,,1411,,1065.496767,53.887,,,4.68432286,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,2.29428517,,,,,,,,96.09527161,,,,,,,,,,,,1065.496767,0
France,1966,,,,,,,330.9705792,,,,,1.604930712,,,,,,,0.510819352,5.279650166,0.190067406,,,,0.0039,0.39,,0.522084692,52.2084692,0.01395,1.395,,,,1590,,1145.222521,57.663,,,4.794175689,0.0039,0.39,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,2.459242879,,,,,,,,97.37819903,,,,,,,,,,,,1145.222521,0.0039
France,1967,,,,,,,355.9420859,,,,,1.584153311,,,,,,,0.583797371,6.033925446,0.217221316,,,,0.00605,0.605,,0.453776574,45.3776574,0.02076,2.076,,,,1683,,1315.156712,66.219,,,5.1072051,0.00605,0.605,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,2.825243899,,,,,,,,102.8619136,,,,,,,,,,,,1315.156712,0.00605
France,1968,,,,,,,369.2834428,,,,,1.523379059,,,,,,,0.696224687,7.215649746,0.259763391,,,,0.00926,0.926,,0.504226122,50.4226122,0.03085,3.085,,,,1949,,1418.657268,71.782,,,5.38903249,0.00926,0.926,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,3.061553918,,,,,,,,107.7276758,,,,,,,,,,,,1418.657268,0.00926
France,1969,,,,,,,404.4083954,,,,,1.524971015,,,,,,,0.811274524,8.385049735,0.30186179,,,,0.01067,1.067,,0.529420896,52.9420896,0.036,3.6,,,,2113,,1641.933479,82.953,,,5.940526753,0.01067,1.067,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,3.537603052,,,,,,,,117.8969726,,,,,,,,,,,,1641.933479,0.01067
France,1970,,,,,,,433.7354439,,,,,1.451415997,,,,,,,0.924269378,9.552925031,0.343905301,,,,0.013702458,1.3702458,,0.566814826,56.6814826,0.05711,5.711,,,,2339,,1860.037836,94.272,,,6.451739731,0.013702458,1.3702458,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.018791149,,,,,,,,127.0930142,,,,,,,,,,,,1860.037836,0.013702458
France,1971,,,,,,,453.5660787,,,,,1.329966555,,,,,,,1.095485065,11.32255048,0.407611817,,,,0.013918224,1.3918224,,0.488567252,48.8567252,0.09329,9.329,,,,2431,,2022.416932,102.768,,,6.713648771,0.013918224,1.3918224,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.380294922,,,,,,,,131.2218855,,,,,,,,,,,,2022.416932,0.013918224
France,1972,,,,,,,477.7897739,,,,,1.183005315,,,,,,,1.291858082,13.38877466,0.481995888,,,,0.015151953,1.5151953,,0.48831467,48.831467,0.14591,14.591,,,,2902,,2237.728333,114.123,,,7.17782359,0.015151953,1.5151953,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.863445764,,,,,,,,139.1772108,,,,,,,,,,,,2237.728333,0.015151953
France,1973,,,,,,,518.814051,,,,,1.170150403,,,,,,,1.51936745,15.70365057,0.56533142,,,,0.015500864,1.5500864,,0.476962618,47.6962618,0.14751,14.751,,,,3090,,2499.07937,127.269,,,7.797147438,0.015500864,1.5500864,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5.421692133,,,,,,,,150.0041899,,,,,,,,,,,,2499.07937,0.015500864
France,1974,,,,,,,500.481974,,,,,1.18442384,,,,,,,1.586346747,16.39592515,0.590253306,,,,0.015770592,1.5770592,,0.562302844,56.2302844,0.1471,14.71,,,,3402,,2374.834164,121.007,,,7.651406324,0.015770592,1.5770592,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5.151555742,,,,,,,,146.1397058,,,,,,,,,,,,2374.834164,0.015770592
France,1975,,,,,,,457.1168606,,,,,1.038391525,,,,,,,1.769313002,18.28700037,0.658332013,,,,0.014158849,1.4158849,,0.60107937,60.107937,0.18248,18.248,,,,3404,,2181.478877,110.378,,,7.202792106,0.014158849,1.4158849,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.708350348,,,,,,,,136.7050087,,,,,,,,,,,,2181.478877,0.014158849
France,1976,,,,,,,509.5865439,,,,,1.220871256,,,,,,,1.895541048,19.64532506,0.707231702,,,,0.013329,1.3329,,0.485646282,48.5646282,0.15778,15.778,,,,3438,,2349.020492,119.452,,,7.678080129,0.013329,1.3329,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5.093221889,,,,,,,,144.9533617,,,,,,,,,,,,2349.020492,0.013329
France,1977,,,,,,,493.0780624,,,,,1.175850903,,,,,,,1.984251024,20.50852459,0.738306885,,,,0.013745814,1.3745814,,0.763229766,76.3229766,0.17941,17.941,,,,3439,,2272.066986,114.582,,,7.762289556,0.013745814,1.3745814,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.891746188,,,,,,,,145.8842555,,,,,,,,,,,,2272.066986,0.013745814
France,1978,,,,,,,497.6549771,,,,,1.226824094,,,,,,,2.116746367,21.87795011,0.787606204,,,,0.014183881,1.4183881,,0.683598326,68.3598326,0.30452,30.452,,,,3395,,2398.825041,118.961,,,8.114521733,0.014183881,1.4183881,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5.097789228,,,,,,,,151.8915958,,,,,,,,,,,,2398.825041,0.014183881
France,1979,,,,,,,510.1688333,,,,,1.332354687,,,,,,,2.345048426,24.23760036,0.872553613,,,,0.014840102,1.4840102,,0.664191396,66.4191396,0.3996,39.96,,,,3351,,2388.385644,118.343,,,8.354651124,0.014840102,1.4840102,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5.071111326,,,,,,,,155.7626219,,,,,,,,,,,,2388.385644,0.014840102
France,1980,,,,,,,485.0351952,,,,,1.304499902,,,,,,,2.428797317,25.17197549,0.906191118,,,,0.014710235,1.4710235,,0.695267496,69.5267496,0.61251,61.251,,,2226.237232,3326,,2219.989344,109.891,,,8.245627814,0.014710235,1.4710235,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,4.712449064,,,,,,,,153.0709678,,,,,,,,,,,,2219.989344,0.014710235
