Country,Year,Biofuels (TWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Low-carbon energy (TWh),Fossil Fuels (TWh),Primary energy (TWh),Primary energy – direct (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Biofuels (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Biofuels (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil Fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Biofuels (% growth),Biofuels (TWh growth – sub method),Fossil Fuels (% growth),Fossil Fuels (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Renewables (% growth),Renewables (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Biofuels per capita (kWh),Fossil Fuels per capita (kWh),Hydro per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Other renewables per capita (kWh),Low-carbon energy per capita (kWh)
Africa,2011,0.52,286.214,33.435,304.66,1.559,6.185,10.184,338.095,130.784,4118.669,4456.765,4249.453,26.965,24.97,44.988,0.012,0.304,2.599,2.774,0.014,0.056,0.092,96.922,3.078,0.093,0.086,0.154,0.0,0.003,0.023,0.025,0.0,0.0,0.001,0.333,0.027,-1.474,-17.147,-2.764,-54.338,8.135,79.827,165.186,0.324,0.203,8.342,2.182,6.113,-5.202,-1.835,2.655,7.878,181.284,1.005,3.824,0.228,2.099,0.209,1.82,6.044,1074.489,1792.686,995.008,0.487,3862.183,268.39,31.353,285.688,1.462,5.799,9.549,317.041
Africa,2012,0.592,285.786,33.401,305.941,2.561,6.48,10.522,339.342,132.107,4281.968,4621.31,4414.074,25.323,25.989,45.695,0.013,0.294,2.514,2.699,0.023,0.057,0.093,97.007,2.993,0.087,0.089,0.157,0.0,0.003,0.022,0.024,0.0,0.001,0.001,0.334,0.026,-2.45,-28.073,5.507,105.279,8.114,86.092,13.903,0.072,3.965,163.298,-0.149,-0.427,-0.102,-0.034,0.421,1.281,64.338,1.003,4.772,0.295,3.324,0.338,0.369,1.247,1021.41,1843.13,1048.281,0.541,3912.82,261.149,30.522,279.566,2.341,5.921,9.615,310.088
Africa,2013,0.596,301.184,36.115,324.344,2.02,9.2,11.344,360.459,141.154,4390.588,4751.047,4531.743,24.927,25.824,46.135,0.013,0.311,2.596,2.804,0.017,0.079,0.098,96.885,3.115,0.086,0.089,0.158,0.0,0.003,0.023,0.025,0.0,0.001,0.001,0.333,0.027,1.059,11.84,3.654,73.705,2.012,23.076,0.713,0.004,2.537,108.621,5.388,15.398,8.125,2.714,6.015,18.403,-21.146,-0.542,41.984,2.72,7.813,0.822,6.223,21.117,1005.848,1861.654,1042.037,0.531,3909.539,268.185,32.158,288.808,1.799,8.192,10.101,320.966
Africa,2014,0.492,314.874,35.105,347.225,4.931,12.877,14.051,382.329,150.531,4548.219,4930.548,4698.75,25.18,26.418,45.199,0.01,0.294,2.633,2.91,0.041,0.108,0.118,96.796,3.204,0.086,0.091,0.155,0.0,0.003,0.023,0.025,0.0,0.001,0.001,0.332,0.028,4.737,53.51,1.581,33.055,6.073,71.065,-17.506,-0.104,3.59,157.631,4.545,13.69,-2.797,-1.01,7.054,22.881,144.147,2.911,39.971,3.677,23.858,2.706,6.067,21.87,1026.63,1842.862,1077.129,0.427,3946.621,273.225,30.461,301.297,4.279,11.174,12.192,331.758
Africa,2015,0.607,303.996,30.957,354.425,9.087,22.542,18.192,385.382,152.706,4639.514,5024.896,4792.22,23.32,27.648,45.845,0.013,0.255,2.508,2.931,0.075,0.186,0.15,96.813,3.187,0.08,0.095,0.157,0.0,0.002,0.022,0.025,0.001,0.002,0.001,0.332,0.028,-5.541,-65.562,3.448,73.229,6.737,83.628,23.548,0.116,2.007,91.295,-3.455,-10.878,-11.816,-4.148,2.074,7.2,84.28,4.156,75.05,9.664,29.475,4.141,0.798,3.052,945.132,1858.029,1120.521,0.514,3923.682,257.093,26.18,299.741,7.685,19.064,15.385,325.921
Africa,2016,0.538,293.524,37.787,353.355,12.876,28.106,18.311,391.142,155.86,4772.723,5163.865,4928.583,24.1,27.816,44.922,0.011,0.305,2.368,2.858,0.104,0.227,0.148,96.838,3.162,0.083,0.096,0.154,0.0,0.003,0.02,0.025,0.001,0.002,0.001,0.333,0.027,6.284,70.229,0.774,17.007,3.47,45.972,-11.458,-0.07,2.871,133.209,-3.445,-10.472,22.065,6.831,-0.302,-1.07,41.694,3.789,24.684,5.564,0.653,0.119,1.495,5.761,979.185,1825.175,1130.152,0.443,3934.512,241.974,31.151,291.297,10.615,23.17,15.095,322.448
Africa,2017,0.546,314.542,35.483,382.623,17.256,31.144,19.134,418.105,167.569,4867.187,5285.293,5034.757,23.586,28.796,44.29,0.011,0.282,2.499,3.046,0.137,0.247,0.152,96.672,3.328,0.081,0.099,0.152,0.0,0.002,0.021,0.026,0.001,0.002,0.001,0.332,0.028,-0.026,-0.308,0.718,15.889,5.754,78.884,1.503,0.008,1.979,94.465,7.16,21.018,-6.099,-2.305,8.283,29.267,34.015,4.38,10.81,3.038,4.498,0.824,6.893,26.963,954.397,1792.204,1165.23,0.439,3911.831,252.802,28.518,307.519,13.869,25.031,15.379,336.037
Africa,2018,0.857,330.905,28.781,409.217,20.617,36.711,20.126,437.998,176.742,4979.295,5417.293,5156.037,22.643,29.873,44.057,0.017,0.225,2.582,3.203,0.161,0.286,0.157,96.572,3.428,0.078,0.102,0.151,0.0,0.002,0.022,0.027,0.001,0.002,0.001,0.331,0.029,-1.686,-20.026,1.87,41.69,6.238,90.444,57.048,0.311,2.303,112.108,5.202,16.363,-18.888,-6.702,6.951,26.594,19.478,3.361,17.873,5.566,5.184,0.992,4.758,19.893,914.991,1780.354,1207.166,0.672,3902.511,259.346,22.557,320.723,16.159,28.772,15.774,343.28
Africa,2019,0.777,339.776,33.667,434.631,27.008,46.696,20.375,468.298,189.581,5051.763,5520.06,5241.344,22.88,29.637,43.866,0.015,0.259,2.618,3.358,0.208,0.36,0.157,96.383,3.617,0.078,0.101,0.15,0.0,0.002,0.022,0.028,0.002,0.003,0.001,0.329,0.031,2.722,31.775,1.213,27.556,0.853,13.136,-9.363,-0.08,1.455,72.467,2.681,8.871,16.976,4.886,6.21,25.414,30.996,6.391,27.199,9.985,1.233,0.248,6.918,30.3,916.798,1757.671,1187.545,0.594,3862.014,259.755,25.738,332.27,20.647,35.698,15.576,358.008
Africa,2020,0.772,351.75,38.386,456.797,30.612,53.758,19.905,495.183,201.172,4667.096,5162.279,4868.268,23.44,31.422,41.006,0.016,0.32,2.929,3.813,0.255,0.448,0.166,95.868,4.132,0.08,0.107,0.139,0.0,0.003,0.025,0.032,0.002,0.004,0.001,0.325,0.035,-4.846,-58.112,-13.172,-302.853,-1.526,-23.703,-0.661,-0.005,-7.615,-384.667,3.524,11.974,14.018,4.719,5.1,22.166,13.343,3.604,15.124,7.062,-2.304,-0.469,5.741,26.885,851.202,1489.107,1141.045,0.576,3481.353,262.383,28.634,340.741,22.834,40.1,14.848,369.375
Algeria,1965,,1.111,0.0,1.111,0.0,0.0,0.0,1.111,,23.65,24.761,,,,,,,,,,,,,,0.012,0.108,0.224,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,,,,,,,,,,,,,,,,,,,,,,,,,64.864,1227.425,592.031,,1884.32,88.529,0.0,88.529,0.0,0.0,0.0,88.529
Algeria,1966,,0.986,0.0,0.986,0.0,0.0,0.0,0.986,,28.783,29.769,,,,,,,,,,,,,,0.01,0.093,0.245,,0.0,0.012,0.012,0.0,0.0,0.0,0.348,0.012,-2.857,-0.023,31.596,4.867,3.886,0.289,,,21.704,5.133,-11.25,-0.125,,0.0,-11.25,-0.125,,0.0,,0.0,,0.0,-11.25,-0.125,61.293,1571.209,598.27,,2230.772,76.427,0.0,76.427,0.0,0.0,0.0,76.427
Algeria,1967,,1.139,0.0,1.139,0.0,0.0,0.0,1.139,,27.035,28.174,,,,,,,,,,,,,,0.008,0.096,0.242,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,-23.529,-0.186,-6.564,-1.331,-2.993,-0.231,,,-6.072,-1.748,15.493,0.153,,0.0,15.493,0.153,,0.0,,0.0,,0.0,15.493,0.153,45.556,1426.894,564.086,,2036.536,85.792,0.0,85.792,0.0,0.0,0.0,85.792
Algeria,1968,,1.564,0.0,1.564,0.0,0.0,0.0,1.564,,28.68,30.244,,,,,,,,,,,,,,0.008,0.094,0.24,,0.0,0.019,0.019,0.0,0.0,0.0,0.341,0.019,5.769,0.035,6.469,1.225,5.141,0.385,,,6.085,1.645,37.317,0.425,,0.0,37.317,0.425,,0.0,,0.0,,0.0,37.317,0.425,46.814,1475.991,576.222,,2099.027,114.457,0.0,114.457,0.0,0.0,0.0,114.457
Algeria,1969,,1.003,0.0,1.003,0.0,0.0,0.0,1.003,,32.472,33.475,,,,,,,,,,,,,,0.009,0.111,0.229,,0.0,0.011,0.011,0.0,0.0,0.0,0.349,0.011,27.273,0.174,5.646,1.139,31.479,2.478,,,13.22,3.792,-35.879,-0.561,,0.0,-35.879,-0.561,,0.0,,0.0,,0.0,-35.879,-0.561,57.895,1515.173,736.161,,2309.229,71.313,0.0,71.313,0.0,0.0,0.0,71.313
Algeria,1970,,1.611,0.0,1.611,0.0,0.0,0.0,1.611,,35.044,36.655,,,,,,,,,,,,,,0.009,0.096,0.239,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,18.571,0.151,14.277,3.042,-5.997,-0.621,,,7.921,2.572,60.665,0.608,,0.0,60.665,0.608,,0.0,,0.0,,0.0,60.665,0.608,66.733,1683.216,672.72,,2422.668,111.38,0.0,111.38,0.0,0.0,0.0,111.38
Algeria,1971,,0.917,0.0,0.917,0.0,0.0,0.0,0.917,,38.757,39.674,,,,,,,,,,,,,,0.002,0.1,0.249,,0.0,0.008,0.008,0.0,0.0,0.0,0.352,0.008,-72.289,-0.698,12.701,3.092,13.551,1.319,,,10.596,3.713,-43.103,-0.694,,0.0,-43.103,-0.694,,0.0,,0.0,,0.0,-43.103,-0.694,17.986,1845.051,742.961,,2605.999,61.636,0.0,61.636,0.0,0.0,0.0,61.636
Algeria,1972,,1.375,0.0,1.375,0.0,0.0,0.0,1.375,,43.184,44.559,,,,,,,,,,,,,,0.002,0.104,0.243,,0.0,0.011,0.011,0.0,0.0,0.0,0.349,0.011,-13.043,-0.035,9.772,2.681,16.115,1.781,,,11.423,4.427,50.0,0.458,,0.0,50.0,0.458,,0.0,,0.0,,0.0,50.0,0.458,15.217,1970.526,839.339,,2825.082,89.952,0.0,89.952,0.0,0.0,0.0,89.952
Algeria,1973,,2.089,0.0,2.089,0.0,0.0,0.0,2.089,,51.027,53.116,,,,,,,,,,,,,,0.002,0.121,0.223,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,15.0,0.035,9.226,2.779,39.197,5.029,,,18.161,7.843,51.919,0.714,,0.0,51.919,0.714,,0.0,,0.0,,0.0,51.919,0.714,17.027,2094.254,1136.817,,3248.098,132.967,0.0,132.967,0.0,0.0,0.0,132.967
Algeria,1974,,1.381,0.0,1.381,0.0,0.0,0.0,1.381,,57.439,58.82,,,,,,,,,,,,,,0.001,0.127,0.224,,0.0,0.008,0.008,0.0,0.0,0.0,0.352,0.008,-17.391,-0.047,11.074,3.643,15.764,2.815,,,12.566,6.412,-33.91,-0.708,,0.0,-33.91,-0.708,,0.0,,0.0,,0.0,-33.91,-0.708,13.683,2262.916,1280.234,,3556.833,85.489,0.0,85.489,0.0,0.0,0.0,85.489
Algeria,1975,,0.911,0.0,0.911,0.0,0.0,0.0,0.911,,69.4,70.311,,,,,,,,,,,,,,0.001,0.146,0.208,,0.0,0.005,0.005,0.0,0.0,0.0,0.355,0.005,26.316,0.058,11.183,4.087,37.803,7.816,,,20.823,11.96,-34.004,-0.469,,0.0,-34.004,-0.469,,0.0,,0.0,,0.0,-34.004,-0.469,16.807,2446.497,1715.47,,4178.774,54.861,0.0,54.861,0.0,0.0,0.0,54.861
Algeria,1976,,1.081,0.0,1.081,0.0,0.0,0.0,1.081,,80.952,82.032,,,,,,,,,,,,,,0.002,0.148,0.205,,0.0,0.005,0.005,0.0,0.0,0.0,0.355,0.005,95.833,0.267,14.981,6.087,18.243,5.198,,,16.646,11.552,18.598,0.169,,0.0,18.598,0.169,,0.0,,0.0,,0.0,18.598,0.169,31.992,2734.304,1971.668,,4737.965,63.243,0.0,63.243,0.0,0.0,0.0,63.243
Algeria,1977,,0.747,0.0,0.747,0.0,0.0,0.0,0.747,,89.417,90.164,,,,,,,,,,,,,,0.003,0.143,0.211,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,29.787,0.163,13.033,6.089,6.571,2.214,,,10.457,8.465,-30.848,-0.333,,0.0,-30.848,-0.333,,0.0,,0.0,,0.0,-30.848,-0.333,40.348,3003.29,2041.829,,5085.467,42.497,0.0,42.497,0.0,0.0,0.0,42.497
Algeria,1978,,0.694,0.0,0.694,0.0,0.0,0.0,0.694,,112.622,113.317,,,,,,,,,,,,,,0.001,0.183,0.173,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,-49.18,-0.349,3.411,1.801,60.59,21.753,,,25.951,23.205,-7.063,-0.053,,0.0,-7.063,-0.053,,0.0,,0.0,,0.0,-7.063,-0.053,19.916,3016.638,3184.894,,6221.448,38.362,0.0,38.362,0.0,0.0,0.0,38.362
Algeria,1979,,0.808,0.0,0.808,0.0,0.0,0.0,0.808,,147.68,148.488,,,,,,,,,,,,,,0.002,0.198,0.158,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,132.258,0.477,19.614,10.711,41.402,23.87,,,31.128,35.058,16.4,0.114,,0.0,16.4,0.114,,0.0,,0.0,,0.0,16.4,0.114,44.904,3502.755,4371.766,,7919.425,43.347,0.0,43.347,0.0,0.0,0.0,43.347
Algeria,1980,,0.714,0.0,0.714,0.0,0.0,0.0,0.714,,176.383,177.097,,,,,,,,,,,,,,0.002,0.222,0.135,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-11.111,-0.093,1.353,0.884,34.238,27.913,,,19.436,28.703,-11.684,-0.094,,0.0,-11.684,-0.094,,0.0,,0.0,,0.0,-11.684,-0.094,38.723,3444.161,5693.387,,9176.271,37.14,0.0,37.14,0.0,0.0,0.0,37.14
Algeria,1981,,1.017,0.0,1.017,0.0,0.0,0.0,1.017,,214.104,215.121,,,,,,,,,,,,,,0.001,0.238,0.119,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,-29.688,-0.221,7.735,5.121,29.991,32.821,,,21.386,37.721,42.412,0.303,,0.0,42.412,0.303,,0.0,,0.0,,0.0,42.412,0.303,26.399,3597.764,7175.923,,10800.086,51.284,0.0,51.284,0.0,0.0,0.0,51.284
Algeria,1982,,1.331,0.0,1.331,0.0,0.0,0.0,1.331,,246.696,248.026,,,,,,,,,,,,,,0.014,0.234,0.11,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,1755.556,9.188,5.959,4.25,13.464,19.154,,,15.222,32.592,30.874,0.314,,0.0,30.874,0.314,,0.0,,0.0,,0.0,30.874,0.314,474.801,3695.001,7891.858,,12061.659,65.055,0.0,65.055,0.0,0.0,0.0,65.055
Algeria,1983,,0.653,0.0,0.653,0.0,0.0,0.0,0.653,,270.272,270.925,,,,,,,,,,,,,,0.012,0.235,0.113,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-10.778,-1.047,12.331,9.319,9.481,15.304,,,9.557,23.576,-50.939,-0.678,,0.0,-50.939,-0.678,,0.0,,0.0,,0.0,-50.939,-0.678,410.597,4022.983,8374.381,,12807.96,30.935,0.0,30.935,0.0,0.0,0.0,30.935
Algeria,1984,,1.256,0.0,1.256,0.0,0.0,0.0,1.256,,258.86,260.115,,,,,,,,,,,,,,0.013,0.215,0.13,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,10.872,0.942,10.731,9.11,-12.146,-21.464,,,-4.222,-11.412,92.34,0.603,,0.0,92.34,0.603,,0.0,,0.0,,0.0,92.34,0.603,441.397,4319.238,7133.541,,11894.177,57.691,0.0,57.691,0.0,0.0,0.0,57.691
Algeria,1985,,1.794,0.0,1.794,0.0,0.0,0.0,1.794,,260.387,262.181,,,,,,,,,,,,,,0.014,0.211,0.133,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,4.358,0.419,2.715,2.552,-0.93,-1.444,,,0.59,1.527,42.92,0.539,,0.0,42.92,0.539,,0.0,,0.0,,0.0,42.92,0.539,446.919,4304.387,6856.767,,11608.073,79.997,0.0,79.997,0.0,0.0,0.0,79.997
Algeria,1986,,0.694,0.0,0.694,0.0,0.0,0.0,0.694,,276.752,277.446,,,,,,,,,,,,,,0.013,0.219,0.127,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,2.668,0.267,1.52,1.467,9.512,14.63,,,6.285,16.365,-61.3,-1.1,,0.0,-61.3,-1.1,,0.0,,0.0,,0.0,-61.3,-1.1,445.519,4242.909,7290.919,,11979.348,30.059,0.0,30.059,0.0,0.0,0.0,30.059
Algeria,1987,,1.386,0.0,1.386,0.0,0.0,0.0,1.386,,283.693,285.079,,,,,,,,,,,,,,0.016,0.218,0.125,,0.0,0.002,0.002,0.0,0.0,0.0,0.358,0.002,19.548,2.012,1.101,1.079,2.286,3.85,,,2.508,6.941,99.6,0.692,,0.0,99.6,0.692,,0.0,,0.0,,0.0,99.6,0.692,517.557,4168.394,7246.805,,11932.757,58.303,0.0,58.303,0.0,0.0,0.0,58.303
Algeria,1988,,0.508,0.0,0.508,0.0,0.0,0.0,0.508,,304.881,305.389,,,,,,,,,,,,,,0.014,0.229,0.117,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-5.955,-0.733,0.073,0.072,12.682,21.849,,,7.469,21.188,-63.327,-0.878,,0.0,-63.327,-0.878,,0.0,,0.0,,0.0,-63.327,-0.878,473.413,4057.226,7942.26,,12472.898,20.796,0.0,20.796,0.0,0.0,0.0,20.796
Algeria,1989,,0.628,0.0,0.628,0.0,0.0,0.0,0.628,,296.4,297.028,,,,,,,,,,,,,,0.012,0.221,0.126,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-15.477,-1.791,4.804,4.764,-5.9,-11.454,,,-2.782,-8.481,23.497,0.119,,0.0,23.497,0.119,,0.0,,0.0,,0.0,23.497,0.119,389.579,4139.885,7276.398,,11805.862,25.005,0.0,25.005,0.0,0.0,0.0,25.005
Algeria,1990,,0.375,0.0,0.375,0.0,0.0,0.0,0.375,,314.575,314.95,,,,,,,,,,,,,,0.009,0.223,0.128,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-21.641,-2.117,7.577,7.875,6.797,12.416,,,6.132,18.175,-40.265,-0.253,,0.0,-40.265,-0.253,,0.0,,0.0,,0.0,-40.265,-0.253,297.535,4340.707,7574.047,,12212.289,14.558,0.0,14.558,0.0,0.0,0.0,14.558
Algeria,1991,,0.814,0.0,0.814,0.0,0.0,0.0,0.814,,311.229,312.043,,,,,,,,,,,,,,0.009,0.222,0.128,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,3.187,0.244,-1.059,-1.184,-1.233,-2.406,,,-1.064,-3.346,117.037,0.439,,0.0,117.037,0.439,,0.0,,0.0,,0.0,117.037,0.439,299.556,4190.376,7298.835,,11788.766,30.829,0.0,30.829,0.0,0.0,0.0,30.829
Algeria,1992,,0.553,0.0,0.553,0.0,0.0,0.0,0.553,,319.639,320.191,,,,,,,,,,,,,,0.011,0.224,0.125,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,18.824,1.489,0.601,0.665,3.247,6.256,,,2.702,8.41,-32.082,-0.261,,0.0,-32.082,-0.261,,0.0,,0.0,,0.0,-32.082,-0.261,347.674,4117.633,7360.755,,11826.062,20.452,0.0,20.452,0.0,0.0,0.0,20.452
Algeria,1993,,0.981,0.0,0.981,0.0,0.0,0.0,0.981,,296.951,297.932,,,,,,,,,,,,,,0.009,0.216,0.134,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-18.564,-1.745,-0.483,-0.538,-10.256,-20.405,,,-7.098,-22.687,77.387,0.428,,0.0,77.387,0.428,,0.0,,0.0,,0.0,77.387,0.428,276.91,4007.704,6460.667,,10745.281,35.482,0.0,35.482,0.0,0.0,0.0,35.482
Algeria,1994,,0.461,0.0,0.461,0.0,0.0,0.0,0.461,,301.43,301.892,,,,,,,,,,,,,,0.009,0.224,0.126,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-5.775,-0.442,-4.247,-4.704,5.391,9.625,,,1.508,4.479,-52.975,-0.519,,0.0,-52.975,-0.519,,0.0,,0.0,,0.0,-52.975,-0.519,255.57,3758.837,6669.398,,10683.804,16.343,0.0,16.343,0.0,0.0,0.0,16.343
Algeria,1995,,0.536,0.0,0.536,0.0,0.0,0.0,0.536,,312.574,313.11,,,,,,,,,,,,,,0.008,0.233,0.119,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,0.0,0.0,-2.743,-2.909,7.468,14.053,,,3.697,11.144,16.265,0.075,,0.0,16.265,0.075,,0.0,,0.0,,0.0,16.265,0.075,250.736,3586.589,7031.883,,10869.208,18.642,0.0,18.642,0.0,0.0,0.0,18.642
Algeria,1996,,0.375,0.0,0.375,0.0,0.0,0.0,0.375,,309.526,309.901,,,,,,,,,,,,,,0.004,0.241,0.114,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-52.903,-3.815,-4.576,-4.72,2.713,5.486,,,-0.975,-3.049,-30.052,-0.161,,0.0,-30.052,-0.161,,0.0,,0.0,,0.0,-30.052,-0.161,116.036,3362.973,7097.134,,10576.143,12.813,0.0,12.813,0.0,0.0,0.0,12.813
Algeria,1997,,0.208,0.0,0.208,0.0,0.0,0.0,0.208,,297.638,297.847,,,,,,,,,,,,,,0.007,0.235,0.118,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,75.342,2.559,-0.791,-0.779,-6.58,-13.668,,,-3.841,-11.888,-44.444,-0.167,,0.0,-44.444,-0.167,,0.0,,0.0,,0.0,-44.444,-0.167,200.201,3282.909,6523.898,,10007.007,7.004,0.0,7.004,0.0,0.0,0.0,7.004
Algeria,1998,,0.597,0.0,0.597,0.0,0.0,0.0,0.597,,307.713,308.311,,,,,,,,,,,,,,0.007,0.234,0.118,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,7.031,0.419,3.088,3.015,3.423,6.641,,,3.385,10.075,186.667,0.389,,0.0,186.667,0.389,,0.0,,0.0,,0.0,186.667,0.389,211.085,3333.874,6646.675,,10191.635,19.78,0.0,19.78,0.0,0.0,0.0,19.78
Algeria,1999,,0.564,0.0,0.564,0.0,0.0,0.0,0.564,,310.834,311.398,,,,,,,,,,,,,,0.008,0.237,0.114,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,7.117,0.454,-1.749,-1.76,2.206,4.428,,,1.014,3.121,-5.581,-0.033,,0.0,-5.581,-0.033,,0.0,,0.0,,0.0,-5.581,-0.033,222.928,3229.504,6697.783,,10150.215,18.414,0.0,18.414,0.0,0.0,0.0,18.414
Algeria,2000,,0.15,0.0,0.15,0.0,0.0,0.0,0.15,,299.786,299.936,,,,,,,,,,,,,,0.007,0.229,0.124,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-17.376,-1.186,4.281,4.234,-6.872,-14.096,,,-3.554,-11.048,-73.399,-0.414,,0.0,-73.399,-0.414,,0.0,,0.0,,0.0,-73.399,-0.414,181.706,3322.33,6153.329,,9657.364,4.832,0.0,4.832,0.0,0.0,0.0,4.832
Algeria,2001,,0.19,0.0,0.19,0.0,0.0,0.0,0.19,,310.611,310.801,,,,,,,,,,,,,,0.008,0.229,0.124,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,15.464,0.872,3.532,3.643,3.303,6.309,,,3.611,10.824,26.948,0.04,,0.0,26.948,0.04,,0.0,,0.0,,0.0,26.948,0.04,207.074,3394.921,6273.856,,9875.852,6.054,0.0,6.054,0.0,0.0,0.0,6.054
Algeria,2002,,0.156,0.0,0.156,0.0,0.0,0.0,0.156,,321.784,321.941,,,,,,,,,,,,,,0.01,0.218,0.132,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,31.25,2.035,10.884,11.622,-1.258,-2.483,,,3.597,11.174,-17.924,-0.034,,0.0,-17.924,-0.034,,0.0,,0.0,,0.0,-17.924,-0.034,268.342,3716.745,6116.414,,10101.501,4.906,0.0,4.906,0.0,0.0,0.0,4.906
Algeria,2003,,0.722,0.0,0.722,0.0,0.0,0.0,0.722,,336.154,336.876,,,,,,,,,,,,,,0.008,0.22,0.132,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-17.551,-1.5,4.035,4.777,5.693,11.093,,,4.466,14.369,361.932,0.566,,0.0,361.932,0.566,,0.0,,0.0,,0.0,361.932,0.566,218.44,3817.68,6382.682,,10418.801,22.376,0.0,22.376,0.0,0.0,0.0,22.376
Algeria,2004,,0.679,0.0,0.679,0.0,0.0,0.0,0.679,,349.055,349.734,,,,,,,,,,,,,,0.009,0.218,0.133,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,19.307,1.361,4.524,5.573,2.898,5.968,,,3.838,12.901,-5.886,-0.042,,0.0,-5.886,-0.042,,0.0,,0.0,,0.0,-5.886,-0.042,257.202,3938.16,6481.658,,10677.021,20.784,0.0,20.784,0.0,0.0,0.0,20.784
Algeria,2005,,1.494,0.0,1.494,0.0,0.0,0.0,1.494,,364.682,366.175,,,,,,,,,,,,,,0.007,0.22,0.132,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,-17.842,-1.5,4.246,5.467,5.503,11.661,,,4.477,15.627,119.835,0.814,,0.0,119.835,0.814,,0.0,,0.0,,0.0,119.835,0.814,208.395,4048.707,6743.95,,11001.052,45.059,0.0,45.059,0.0,0.0,0.0,45.059
Algeria,2006,,0.582,0.0,0.582,0.0,0.0,0.0,0.582,,378.601,379.183,,,,,,,,,,,,,,0.01,0.217,0.133,,0.0,0.001,0.001,0.0,0.0,0.0,0.359,0.001,48.485,3.349,4.197,5.632,2.209,4.938,,,3.817,13.919,-61.06,-0.912,,0.0,-61.06,-0.912,,0.0,,0.0,,0.0,-61.06,-0.912,304.916,4157.005,6792.237,,11254.157,17.289,0.0,17.289,0.0,0.0,0.0,17.289
